sentence,word,pos
233,हामी,PP
233,हरू,HRU
233,ले,PLE
233,नमान्ना,VBI
233,ले,PLE
233,नै,RP
233,सिद्ध,JJ
233,हुन्छ,VBF
233,।,YF
234,कोही,DUM
234,त,RP
234,छ,VBF
234,नै,RP
234,जस,DUM
234,लाई,PLAI
234,मान्नु,VBI
234,नमान्नु,VBI
234,लाई,PLAI
234,लिएर,VBO
234,हामी,PP
234,विवाद,NN
234,गर्दछौं,VBF
234,।,YF
235,यदि,CS
235,कोही,DUM
235,नहुँदो,VBO
235,हो,VBF
235,त,RP
235,कस,DUM
235,को,PKO
235,हुनु,VBI
235,र,CC
235,नहुनु,VBI
235,लाई,PLAI
235,लिएर,VBO
235,हामी,PP
235,विवाद,NN
235,गरौं,VBF
235,?,YF
236,कोही,DUM
236,छ,VBF
236,",",YM
236,उस,DUM
236,लाई,PLAI
236,ग्रहण,NN
236,गरेर,VBO
236,विवाद,NN
236,गरिन्छ,VBF
236,।,YF
237,जुन,DUM
237,देव,NN
237,सबै,JJ
237,धर्मवाला,NN
237,लाई,PLAI
237,मान्य,JJ
237,छन्,VBF
237,",",YM
237,जस,DUM
237,को,PKO
237,कुनै,DUM
237,धर्म,NN
237,छैन,VBF
237,",",YM
237,तैपनि,CS
237,जस,DUM
237,का,PKO
237,सबै,JJ
237,धर्म,NN
237,छन्,VBF
237,",",YM
237,जस,DUM
237,लाई,PLAI
237,नजान्ना,VBI
237,ले,PLE
237,सबै,JJ
237,धर्म,NN
237,मा,POP
237,भेद,NN
237,देखिन्छ,VBF
237,",",YM
237,जस,DUM
237,लाई,PLAI
237,जांन्ना,VBI
237,ले,PLE
237,धर्म,NN
237,हरू,HRU
237,को,PKO
237,",",YM
237,देश,NN
237,को,PKO
237,",",YM
237,काल,NN
237,को,PKO
237,",",YM
237,मेरो,PP$
237,",",YM
237,तेरो,PP$
237,इत्यादि,RBM
237,को,PKO
237,सबै,JJ
237,भेद,NN
237,मेटिन्छ,VBF
237,।,YF
238,न,CC
238,आफ्नो,PPR
238,धर्म,NN
238,मा,POP
238,राग,NN
238,रहन्छ,VBF
238,",",YM
238,न,CC
238,अर्का,DM
238,को,PKO
238,धर्म,NN
238,मा,POP
238,द्वेष,NN
238,हुन्छ,VBF
238,",",YM
238,किन्तु,CC
238,सर्वत्र,RBM
238,सधैं,RBM
238,सबै,JJ
238,धर्म,NN
238,हरू,HRU
238,को,PKO
238,अधिष्ठाता,NN
238,देश,NN
238,हरू,HRU
238,का,PKO
238,महाराज,NN
238,एकै,CD
238,सनातन,JJ
238,देव,NN
238,सव,JJ
238,मा,POP
238,दृष्टि-गोचर,NN
238,हुन्छन्,VBF
238,",",YM
238,हृदय,NN
238,शान्त,JJ
238,रहन्छ,VBF
238,",",YM
238,आधि-व्याधि,NN
238,हट्दछन्,VBF
238,",",YM
238,तीनोटै,NN
238,पीर,NN
238,हट्दछन्,VBF
238,",",YM
238,सुख,NN
238,नै,RP
238,सुख,NN
238,संसार,NN
238,मा,POP
238,परिपूर्ण,JJ
238,उपलब्ध,JJ
238,हुन्छ,VBF
238,",",YM
238,सबै,JJ
238,लाई,PLAI
238,सबै,JJ
238,प्यारा,JJM
238,हुन्छन्,VBF
238,",",YM
238,दोषी,JJ
238,कोही,DUM
238,हुँदैन,VBF
238,",",YM
238,सब,JJ
238,को,PKO
238,सबै,JJ
238,ईश्वररूप,NN
238,नै,RP
238,देखिन्छन्,VBF
238,",",YM
238,उनै,DUM
238,देव,NN
238,पूजनीय,JJ
238,छन्,VBF
238,र,CC
238,माननीय,JJ
238,छन्,VBF
238,।,YF
239,सृष्टिभन्दा,RBM
239,पहिले,RBM
239,एक,CD
239,नै,RP
239,सत्य,NN
239,",",YM
239,ज्ञान,NN
239,र,CC
239,आनन्दस्वरूप,NN
239,देव,NN
239,थिए,VBF
239,",",YM
239,अर्को,DM
239,कोही,DUM
239,थिएन,VBF
239,।,YF
240,एक,CD
240,नै,RP
240,निष्काम,NN
240,",",YM
240,आप्तकाम,NN
240,अनन्तकाम,NN
240,र,CC
240,पूर्ण,JJ
240,काम,NN
240,थियो,VBF
240,",",YM
240,यस्तो,DM
240,देव,NN
240,लाई,PLAI
240,पनि,RP
240,नजाने,VNE
240,कुन,DUM
240,कारण,NN
240,ले,PLE
240,इच्छा,NN
240,भयो,VBF
240,-,YM
240,म,PP
240,एक्लै,JJ
240,छु,VBF
240,",",YM
240,एक,CD
240,बाट,POP
240,धेरै,CD
240,होऊं,NN
240,धेरै,CD
240,भएर,VBO
240,जगत्,NN
240,को,PKO
240,लीला,NN
240,हेरूं,NN
240,",",YM
240,उन,DUM
240,ले,PLE
240,तीन,CD
240,गुण,NN
240,बनाए,VBF
240,",",YM
240,पाँच,CD
240,भूत,NN
240,बनाए,VBF
240,",",YM
240,ती,DUM
240,नै,RP
240,तीन-पाँच,NN
240,मिलाएर,VBO
240,चौध,CD
240,भुवन,NN
240,बनाए,VBF
240,",",YM
240,तैपनि,CS
240,एक,CD
240,को,PKO
240,एकै,CD
240,नै,RP
240,रहे,VBF
240,",",YM
240,दोस्रो,OD
240,भएनन्,VBF
240,",",YM
240,अनि,CC
240,दोस्रो,OD
240,बन्न,VBI
240,को,PKO
240,लागि,POP
240,उन,DUM
240,ले,PLE
240,जसरी,RBO
240,सूर्य,NN
240,प्रतिबिम्ब,NN
240,रूप,NN
240,ले,PLE
240,चमकदार,JJ
240,पदार्थ,NN
240,हरू,HRU
240,मा,POP
240,प्रवेष,NN
240,गर्छ,VBF
240,",",YM
240,जसरी,RBO
240,नै,RP
240,प्रवेश,NN
240,गरे,VBF
240,",",YM
240,प्रवेश,NN
240,गर्ना,VBI
240,साथ,POP
240,चौध,CD
240,भुवन,NN
240,र,CC
240,त्यस,DUM
240,मा,POP
240,बस्ने,VNE
240,जीव,NN
240,चेतन,NN
240,भए,VBF
240,।,YF
241,यस,DUM
241,प्रकार,NN
241,एकै,CD
241,देश,NN
241,अनेक,JJ
241,भएर,VBO
241,विश्ववाटि,NN
241,का,PKO
241,मा,POP
241,नै,RP
241,घुम्न,VBI
241,लागे,VBF
241,।,YF
242,अहिले,RBO
242,पनि,RP
242,घुमिरहेछन्,VBF
242,",",YM
242,जो,DUM
242,भाग्यवान,JJ
242,छ,VBF
242,",",YM
242,त्यो,DUM
242,सन्त-महात्,NN
242,मा,POP
242,हरू,HRU
242,को,PKO
242,सेवा,NN
242,बाट,POP
242,यो,DUM
242,जान्दछ,VBF
242,-,YM
242,एकै,CD
242,देव,NN
242,आफ्नो,PPR
242,माया-शक्ति,NN
242,ले,PLE
242,सबै,JJ
242,मा,POP
242,प्रवेश,NN
242,गरेर,VBO
242,लीला,NN
242,गरिरहेछन्,VBF
242,।,YF
243,उनी,DUM
243,सब,JJ
243,मा,POP
243,उस्तै,DUM
243,सम,JJ
243,परमात्मा,NN
243,को,PKO
243,दर्शन,NN
243,गर्दछन्,VBF
243,",",YM
243,यस्ता,DM
243,",",YM
243,समदर्शी,JJ
243,न,CC
243,कसै,DUM
243,सँग,POP
243,राग,NN
243,गर्दछन्,VBF
243,",",YM
243,न,CC
243,द्वेष,NN
243,गर्दछन्,VBF
243,",",YM
243,न,CC
243,कसै,DUM
243,लाई,PLAI
243,आफ्नो,PPR
243,भन्दछन्,VBF
243,",",YM
243,न,CC
243,कसै,DUM
243,लाई,PLAI
243,पराई,NN
243,ठान्दछन्,VBF
243,",",YM
243,आनन्द,NN
243,ले,PLE
243,जगत्,NN
243,को,PKO
243,सैर,NN
243,गर्छन्,VBF
243,।,YF
244,जो,DUM
244,मूढ,JJ
244,सन्त-महात्,NN
244,मा,POP
244,हरू,HRU
244,को,PKO
244,सङ्गत,NN
244,गर्दैन,VBF
244,",",YM
244,सत्,NN
244,शास्त्र,NN
244,हरू,HRU
244,को,PKO
244,अवलोकन,NN
244,गर्दैन,VBF
244,",",YM
244,ऊ,DUM
244,राग,NN
244,द्वेष,NN
244,गरेर,VBO
244,आफैं,PPR
244,दुःखी,JJ
244,हुन्छ,VBF
244,",",YM
244,आफ्ना,PPR
244,अनुयायी,NN
244,हरू,HRU
244,लाई,PLAI
244,दुःख-सागर,NN
244,मा,POP
244,डुबाउँदछ,VBF
244,।,YF
245,जुन,DUM
245,देव,NN
245,को,PKO
245,ज्ञान,NN
245,सुख,NN
245,को,PKO
245,लागि,POP
245,र,CC
245,अज्ञान,NN
245,दुःख,NN
245,को,PKO
245,कारण,NN
245,हो,VBF
245,",",YM
245,उनै,DUM
245,देव,NN
245,पूजनीय,JJ
245,छन्,VBF
245,।,YF
246,१.,CD
246,०,CD
246,पृष्ठभूमि,NN
246,(,YB
246,),YB
246,:,YM
246,विश्व,NN
246,का,PKO
246,आदिवासी,NN
246,हरू,HRU
246,को,PKO
246,भावना,NN
246,र,CC
246,माग,NN
246,बमोजिम,POP
246,अष्ट्रिया,NN
246,को,PKO
246,राजधानी,NN
246,भीयना,NN
246,मा,POP
246,सन्,NN
246,१९९३,CD
246,जून,NN
246,२५,CD
246,मा,POP
246,सम्पन्न,JJ
246,विश्व,NN
246,मानव,NN
246,अधिकार,NN
246,सम्मेलन,NN
246,को,PKO
246,घोषणा,NN
246,पत्र,NN
246,ले,PLE
246,आदिवासी-जनजाति,NN
246,को,PKO
246,हक,NN
246,का,PKO
246,सम्बन्ध,NN
246,मा,POP
246,निर्माण,NN
246,गरे,VBF
246,को,PKO
246,सामान्य,JJ
246,सिद्धान्त,NN
246,र,CC
246,अन्तर्राष्ट्रिय,JJ
246,दशक,NN
246,कार्यक्रमअनुरूप,NN
246,सन्,NN
246,१९९३,CD
246,डिसेम्बर,NN
246,२१,CD
246,का,PKO
246,दिन,NN
246,संयुक्त,JJ
246,राष्ट्र,NN
246,संघ,NN
246,को,PKO
246,साधारण,JJ
246,सभा,NN
246,ले,PLE
246,सन्,NN
246,१९९४,CD
246,को,PKO
246,डिसेम्बर,NN
246,१०,CD
246,तारेख,NN
246,देखि,POP
246,"""",YQ
246,विश्व,NN
246,आदिवासी,NN
246,अन्तर्राष्ट्रिय,JJ
246,दशक,NN
246,"""",YQ
246,घोषणा,NN
246,गरे,VBF
246,को,PKO
246,",",YM
247,राष्ट्र,NN
247,संघ,NN
247,ले,PLE
247,राष्ट्र,NN
247,संघीय,JJ
247,प्रणाली,NN
247,मा,POP
247,आदिवासी,NN
247,को,PKO
247,स्थायी,JJ
247,मंच,NN
247,(,YB
247,),YB
247,स्थापना,NN
247,गर्ने,VNE
247,भए,VBF
247,को,PKO
247,",",YM
247,साथै,NN
247,",",YM
247,सन्,NN
247,१९९४,CD
247,को,PKO
247,१,CD
247,जनवरी,NN
247,देखि,POP
247,९,CD
247,डिसेम्बर,NN
247,सम्म,POP
247,आदिवासी-जनजाति,NN
247,को,PKO
247,साझेदारी,NN
247,मा,POP
247,अन्तर्राष्ट्रिय,JJ
247,दशक,NN
247,का,PKO
247,लागि,POP
247,तयारी,NN
247,गर्ने,VNE
247,अवधि,NN
247,छुट्याए,VBF
247,को,PKO
247,र,CC
247,दशक,NN
247,को,PKO
247,कार्ययो,VBF
247,जना,CL
247,बनाउने,VNE
247,दृष्टि,NN
247,ले,PLE
247,आगामी,JJ
247,जु,NN
247,लाई,PLAI
247,महिना,NN
247,मा,POP
247,जेनेभा,NN
247,मा,POP
247,प्राविधिक,JJ
247,बैठक,NN
247,बस्ने,VNE
247,भए,VBF
247,को,PKO
247,सन्दर्भ,NN
247,मा,POP
247,नेपाल,NNP
247,का,PKO
247,आदिवासी,NN
247,हरू,HRU
247,का,PKO
247,तर्फ,POP
247,बाट,POP
247,कार्यक्रम,NN
247,",",YM
247,योजना,NN
247,र,CC
247,सुझाव,NN
247,पठाउनु,VBI
247,समयोचित,JJ
247,हुने,VNE
247,",",YM
248,आदिवासी-जनजाति,NN
248,को,PKO
248,अधिकार,NN
248,बारे,POP
248,विश्व,NN
248,घोषणापत्र,NN
248,को,PKO
248,मस्यौदा,NN
248,तयार,JJ
248,भइसके,VBF
248,को,PKO
248,र,CC
248,त्यस,DUM
248,प्रति,POP
248,जनचेतना,NN
248,जगाई,VBO
248,नेपाल,NNP
248,का,PKO
248,आदिवासी,NN
248,हरू,HRU
248,को,PKO
248,दृष्टिकोण,NN
248,र,CC
248,सुझाव,NN
248,तयार,JJ
248,पार्नु,VBI
248,आवश्यक,JJ
248,भए,VBF
248,को,PKO
248,",",YM
248,र,CC
249,विश्व,NN
249,आदिवासी,NN
249,अन्तर्राष्ट्रिय,JJ
249,वर्ष,NN
249,-,YM
249,१९९३,CD
249,",",YM
249,राष्ट्रिय,JJ
249,समिति,NN
249,",",YM
249,नेपाल,NNP
249,को,PKO
249,आयोजना,NN
249,मा,POP
249,यही,DUM
249,२०५०,CD
249,पौष,NN
249,२४,CD
249,र,CC
249,२५,CD
249,गते,NN
249,सम्पन्न,JJ
249,"""",YQ
249,नेपाल,NNP
249,का,PKO
249,आदिवासी,NN
249,र,CC
249,अन्तर्राष्ट्रिय,JJ
249,वर्ष,NN
249,-,YM
249,१९९३,CD
249,"""",YQ
249,विषयक,JJ
249,दुईदिने,JJ
249,समीक्षा,NN
249,गोष्ठी,NN
249,ले,PLE
249,यो,DUM
249,समिति,NN
249,लाई,PLAI
249,आवश्यक,JJ
249,पुनर्गठनसहित,JJ
249,अन्तर्राष्ट्रिय,JJ
249,दशक,NN
249,समिति,NN
249,मा,POP
249,परिवर्तन,NN
249,तथा,CC
249,दशक,NN
249,का,PKO
249,लागि,POP
249,कार्ययो,VBF
249,जना,CL
249,बनाउन,VBI
249,गोष्ठी,NN
249,गर्नुपर्ने,VNE
249,सुझाव,NN
249,दिए,VBF
249,को,PKO
249,र,CC
250,नेपाल,NNP
250,का,PKO
250,आदिवासी,NN
250,हरू,HRU
250,को,PKO
250,साझा,JJ
250,समस्या,NN
250,पहिचान,NN
250,र,CC
250,समाधान,NN
250,का,PKO
250,लागि,POP
250,आदिवासी,NN
250,हरू,HRU
250,को,PKO
250,(,YB
250,चाहना,NN
250,),YB
250,भावना,NN
250,र,CC
250,दृष्टिकोण,NN
250,लाई,PLAI
250,उच्चतम,JJD
250,प्राथमिकता,NN
250,दिएर,VBO
250,साझा,JJ
250,कार्यक्रम,NN
250,सञ्चालन,NN
250,गर्न,VBI
250,नीति,NN
250,निर्देशन,NN
250,र,CC
250,दशवर्षे,NN
250,कार्ययो,VBF
250,जना,CL
250,बनाइनुपर्ने,NN
250,आवश्यकता,NN
250,महशुस,NN
250,गरे,VBF
250,को,PKO
250,",",YM
250,आदि,RBM
250,परिप्रेक्ष्य,NN
250,मा,POP
250,एशिया,NNP
250,आदिवासी,NN
250,संस्था,NN
250,(,YB
250,ए.,FB
250,आइ.,FB
250,पी.,FB
250,पी.,FB
250,),YB
250,को,PKO
250,सहयोग,NN
250,मा,POP
250,स्थानीय,JJ
250,आयोजक,NN
250,भई,VBO
250,यो,DUM
250,चारदिने,NN
250,"""",YQ
250,नेपाल,NNP
250,का,PKO
250,आदिवासी,NN
250,हरू,HRU
250,को,PKO
250,राष्ट्रिय,JJ
250,परामर्श,NN
250,गोष्ठी,NN
250,"""",YQ
250,(,YB
250,२०५०,CD
250,चैत्र,NN
250,",",YM
250,१०,CD
250,",",YM
250,११,CD
250,",",YM
250,१२,CD
250,र,CC
250,१३,CD
250,गते,NN
250,),YB
250,सञ्चालन,NN
250,गरिए,VBF
250,को,PKO
250,थियो,VBF
250,।,YF
251,आदिवासी,NN
251,जनजाति,NN
251,हरू,HRU
251,को,PKO
251,वसोवास,NN
251,भए,VBF
251,को,PKO
251,ग्रामीण,JJ
251,परिवेश,NN
251,मा,POP
251,गर्ने,VNE
251,निर्णय,NN
251,बमोजिम,POP
251,यो,DUM
251,गोष्ठी,NN
251,को,PKO
251,सञ्चालन,NN
251,काठमाडौं,NNP
251,जिल्ला,NN
251,को,PKO
251,लप्सीफेदी,NN
251,गाउँ,NN
251,विकास,NN
251,समिति,NN
251,को,PKO
251,जर्सिङ,NN
251,पौवा,NN
251,भञ्ज्याङ,NN
251,मा,POP
251,आयोजना,NN
251,गरिए,VBF
251,को,PKO
251,थियो,VBF
251,।,YF
252,यो,DUM
252,लब्सीफेदी,NN
252,गा.,FB
252,वि.,FB
252,स.,FB
252,मा,POP
252,विभिन्न,JJ
252,जात-जाति,NN
252,तथा,CC
252,जनजाति,NN
252,को,PKO
252,बसोबास,NN
252,पाइन्छ,VBF
252,।,YF
253,त्यसमध्ये,RBM
253,कुल,JJ
253,जनसंख्या,NN
253,को,PKO
253,८०,CD
253,प्रतिशत,NN
253,भाग,NN
253,तामाङ,NN
253,जनजाति,NN
253,ले,PLE
253,नै,RP
253,ओगटे,VBF
253,को,PKO
253,छ,VBF
253,।,YF
254,तसर्थ,RBM
254,नेपाल,NNP
254,तामाङ,NNP
254,घेदुङ,NN
254,को,PKO
254,काठमाडौ,NNP
254,लब्सीफेदी,NNP
254,गा.,FB
254,वि.,FB
254,स.,FB
254,इकाई,NN
254,समिति,NN
254,को,PKO
254,सक्रियता,NN
254,मा,POP
254,स्थानीय,JJ
254,बासिन्दा,NN
254,को,PKO
254,प्रत्यक्ष,JJ
254,व्यवस्थान,NN
254,र,CC
254,सहभागिता,NN
254,मा,POP
254,यो,DUM
254,गोष्ठी,NN
254,सञ्चालन,NN
254,गरिए,VBF
254,को,PKO
254,थियो,VBF
254,।,YF
255,२.,CD
255,०,CD
255,उद्देश्य,NN
255,(,YB
255,),YB
255,:,YM
255,यो,DUM
255,गोष्ठी,NN
255,को,PKO
255,मुख्य,JJ
255,उद्देश्य,NN
255,नेपाल,NNP
255,का,PKO
255,आदिवासी,NN
255,/,YM
255,जनजाति,NN
255,हरू,HRU
255,को,PKO
255,समस्या,NN
255,को,PKO
255,पहिचान,NN
255,र,CC
255,समाधान,NN
255,का,PKO
255,उपाय,NN
255,हरू,HRU
255,पत्ता,NN
255,लगाई,VBO
255,सुझाव,NN
255,हरू,HRU
255,सिफारिस,NN
255,गर्नु,VBI
255,रहे,VBF
255,को,PKO
255,थियो,VBF
255,।,YF
256,त्यसकारण,RBM
256,यो,DUM
256,गोष्ठी,NN
256,को,PKO
256,कार्यगत,JJ
256,उद्देश्य,NN
256,हरू,HRU
256,(,YB
256,),YB
256,निम्न,JJ
256,बमोजिम,POP
256,राखिए,VBF
256,का,PKO
256,थिए,VBF
256,:,YM
257,२.,CD
257,१,CD
257,नेपाल,NN
257,का,PKO
257,विभिन्न,JJ
257,आदिवासीय,JJ
257,समुदाय,NN
257,को,PKO
257,जातीय,JJ
257,पहिचान,NN
257,",",YM
257,सामूहिक,JJ
257,जीवन,NN
257,का,PKO
257,अनुभव,NN
257,र,CC
257,तिन,DUM
257,का,PKO
257,संगठनात्मक,JJ
257,गतिविधि,NN
257,हरू,HRU
257,का,PKO
257,विषय,NN
257,मा,POP
257,बिचार,NN
257,आदानप्रदान,NN
257,गर्ने,VNE
257,",",YM
258,२.,CD
258,२,CD
258,आदिवासी,NN
258,का,PKO
258,वर्तमान,JJ
258,समस्या,NN
258,र,CC
258,तिन,DUM
258,का,PKO
258,समाधान,NN
258,मा,POP
258,आदिवासी,NN
258,समुदाय,NN
258,को,PKO
258,दृष्टिकोण,NN
258,",",YM
258,आकांक्षा,NN
258,र,CC
258,भविष्य,NN
258,बारे,POP
258,छलफल,NN
258,गर्ने,VNE
258,",",YM
259,२.,CD
259,३,CD
259,आदिवासी,NN
259,हरू,HRU
259,का,PKO
259,विकास,NN
259,का,PKO
259,लागि,POP
259,सुझाव,NN
259,हरू,HRU
259,र,CC
259,आगामी,JJ
259,वर्ष,NN
259,हरू,HRU
259,का,PKO
259,लागि,POP
259,कार्ययो,VBF
259,जना,CL
259,तयार,JJ
259,पार्ने,VNE
259,",",YM
259,र,CC
260,२.,CD
260,४,CD
260,देशि,NN
260,भित्र,POP
260,का,PKO
260,आदिवासी,NN
260,/,YM
260,जनजाति,NN
260,हरू,HRU
260,",",YM
260,गैर-सरकारी,JJ
260,संघसंस्था,NN
260,",",YM
260,सरकार,NN
260,तथा,CC
260,अन्तर्राष्ट्रिय,JJ
260,समुदाय,NN
260,लाई,PLAI
260,समेत,RP
260,समस्या,NN
260,र,CC
260,समाधान,NN
260,का,PKO
260,बारे,POP
260,मा,POP
260,सचेत,JJ
260,पार्ने,VNE
260,तथा,CC
260,जानकारी,NN
260,दिने,VNE
260,उद्देश्य,NN
260,ले,PLE
260,परामर्श,NN
260,गोष्ठी,NN
260,को,PKO
260,प्रतिवेदन,NN
260,लाई,PLAI
260,सार्वजनिक,JJ
260,रूप,NN
260,मा,POP
260,ल्याउने,VNE
260,",",YM
260,आदि,RBM
260,।,YF
261,३.,CD
261,०,CD
261,कार्य,NN
261,तालिका,NN
261,(,YB
261,),YB
261,:,YM
261,माथि,RBM
261,उल्लेख,NN
261,गरिए,VBF
261,का,PKO
261,उद्देश्य,NN
261,हरू,HRU
261,पूरा,JJ
261,गर्ने,VNE
261,दृष्टि,NN
261,ले,PLE
261,गोष्ठी,NN
261,को,PKO
261,कार्यतालि,NN
261,का,PKO
261,लाई,PLAI
261,निम्न,JJ
261,बमोजिम,POP
261,चार,CD
261,(,YB
261,४,CD
261,),YB
261,चरण,NN
261,मा,POP
261,विभाजन,NN
261,गरिए,VBF
261,को,PKO
261,थियो,VBF
261,:,YM
262,प्रथम,OD
262,दिन,NN
262,-,YM
262,उद्घाटन,NN
262,समारोह,NN
262,र,CC
262,अभिमुखीकरण,NN
262,;,YM
262,जातिगत,NN
262,परिचय,NN
262,प्रस्तुत,JJ
262,।,YF
263,दोस्रो,OD
263,दिन,NN
263,-,YM
263,समस्या,NN
263,प्रस्तुतीकरण,NN
263,;,YM
263,संघसंस्था,NN
263,का,PKO
263,प्रतिनिधि,NN
263,हरू,HRU
263,बाट,POP
263,समस्या,NN
263,प्रस्तुत,JJ
263,र,CC
263,स्रोत,NN
263,व्यक्ति,NN
263,हरू,HRU
263,बाट,POP
263,अन्तर्राष्ट्रिय,JJ
263,अनुभव,NN
263,र,CC
263,खुराक,NN
263,प्रदान,NN
263,",",YM
264,तेस्रो,OD
264,दिन,NN
264,-,YM
264,समस्या,NN
264,को,PKO
264,सामान्यीकरण,NN
264,",",YM
264,कार्ययो,VBF
264,जना,CL
264,निर्माण,NN
264,",",YM
264,गोष्ठी,NN
264,को,PKO
264,सहमति,NN
264,को,PKO
264,आधार,NN
264,मा,POP
264,साझा,JJ
264,निष्कर्ष,NN
264,र,CC
264,सिफारिस,NN
264,हरू,HRU
264,",",YM
265,चौथो,OD
265,दिन,NN
265,-,YM
265,गोष्ठी,NN
265,को,PKO
265,निष्कर्ष,NN
265,बारे,POP
265,स्थलगत,JJ
265,जानकारी,NN
265,",",YM
265,पत्रकार,NN
265,सम्मेलन,NN
265,;,YM
265,प्रतिवेदन,NN
265,प्रकाशन,NN
265,र,CC
265,प्रचारप्रसार,NN
266,४.,CD
266,०,CD
266,कार्यविविरण,NN
266,:,YM
267,४.,CD
267,१,CD
267,बुधबार,NN
267,-,YM
267,२०५०,CD
267,चैत्र,NN
267,१०,CD
267,गते,NN
267,:,YM
267,परामर्श,NN
267,गोष्ठी,NN
267,मा,POP
267,पर्यवेक्षक,NN
267,एवं,CC
267,स्रोत,NN
267,व्यक्ति,NN
267,का,PKO
267,रूप,NN
267,मा,POP
267,भाग,NN
267,लिन,VBI
267,एशिया,NNP
267,इन्डिजिनस,NN
267,पिपल्स,NN
267,प्याक्ट,NN
267,का,PKO
267,महासचिव,NN
267,लुइङ्गम,NN
267,लुइथुइ,NN
267,चैत्र,NN
267,७,CD
267,गते,NN
267,",",YM
267,चिटगङ्ग,NN
267,हिल,NN
267,ट्रैक्ट,NN
267,पिपल्स,NN
267,काउन्सील,NN
267,",",YM
267,बंगलादेश,NNP
267,का,PKO
267,अध्यक्ष,NN
267,सुवोध,NN
267,चक्,NN
267,मा,POP
267,चैत्र,NN
267,८,CD
267,गते,NN
267,",",YM
267,र,CC
267,सीसीए,VBF
267,-,YM
267,यूआरएम,NN
267,।,YF
268,डागा,NN
268,का,PKO
268,नोयल,NN
268,भिलल्वा,NN
268,(,YB
268,फिलिपिन्स,NNP
268,),YB
268,चैत्र,NN
268,९,CD
268,गते,NN
268,काठमाडौ,NNP
268,आइपुग्नु,VBI
268,भयो,VBF
268,।,YF
269,उहाँ,PP
269,हरू,HRU
269,लाई,PLAI
269,काठमाडौ,NNP
269,त्रिभुवन,NNP
269,अन्तर्राष्ट्रिय,JJ
269,विमानस्थल,NN
269,मा,POP
269,सदस्य-सचिव,NN
269,परशुराम,NNP
269,तामाङ,NNP
269,ले,PLE
269,स्वागत,NN
269,गर्नुभए,VBF
269,को,PKO
269,थियो,VBF
269,।,YF
270,चैत्र,NN
270,१०,CD
270,गते,NN
270,विहान,NN
270,१०,CD
270,:,YM
270,००,CD
270,बजे,NN
270,स्रोत,NN
270,व्यक्ति,NN
270,हरू,HRU
270,लगायत,POP
270,नेपाल,NNP
270,का,PKO
270,आदिवासी,NN
270,संघसंस्था,NN
270,का,PKO
270,प्रतिनिधि,NN
270,हरू,HRU
270,जोरपाटी,NN
270,",",YM
270,काठमाडौ,NNP
270,मा,POP
270,भेला,NN
270,हुनुभयो,VBF
270,र,CC
270,११,CD
270,:,YM
270,००,CD
270,बजे,NN
270,गोष्ठी,NN
270,स्थल,NN
270,तर्फ,POP
270,प्रस्थान,NN
270,गर्नुभयो,VBF
270,।,YF
271,अपरान्ह,NN
271,१,CD
271,:,YM
271,००,CD
271,बजे,NN
271,सबै,JJ
271,सहभागी,NN
271,हरू,HRU
271,गोष्ठी,NN
271,स्थल,NN
271,पुगे,VBF
271,।,YF
272,यो,DUM
272,गोष्ठी,NN
272,स्थल,NN
272,जर्सिङ,NN
272,पौवा,NN
272,भञ्ज्याङ,NN
272,काठमाडौं,NNP
272,जिल्ला,NN
272,को,PKO
272,पूर्व,NN
272,तिर,POP
272,सिन्धुपाल्चोक,NNP
272,जिल्ला,NN
272,सँग,POP
272,सीमाना,NN
272,जोडिए,VBF
272,को,PKO
272,भाग,NN
272,हो,VBF
272,।,YF
273,यो,DUM
273,भञ्ज्याङ,NN
273,अत्यन्त,RBM
273,रमणीय,JJ
273,छ,VBF
273,।,YF
274,यो,DUM
274,करिब,RBM
274,६,CD
274,हजार,CD
274,फीट,NN
274,उचाई,NN
274,मा,POP
274,रहे,VBF
274,को,PKO
274,छ,VBF
274,जहाँ,RBO
274,बाट,POP
274,उत्तर,NN
274,का,PKO
274,सम्पूर्ण,JJ
274,हिमशिखर,NN
274,का,PKO
274,साथ,NN
274,हिमालय,NN
274,पर्वतमाला,NN
274,र,CC
274,दक्षिण,NN
274,मा,POP
274,महाभारत,NNP
274,पर्वतमाला,NN
274,र,CC
274,काठमाडौ,NNP
274,उपत्यका,NN
274,को,PKO
274,आंशिक,JJ
274,भाग,NN
274,देख्न,VBI
274,सकिन्छ,VBF
274,।,YF
275,दिउसो,NN
275,को,PKO
275,भोजन,NN
275,पछि,POP
275,अपरान्ह,NN
275,२,CD
275,:,YM
275,३०,CD
275,बजे,NN
275,परामर्श-गोष्ठी,NN
275,औपचारिक,JJ
275,रूप,NN
275,मा,POP
275,शुरू,NN
275,भयो,VBF
275,।,YF
276,तामाङ,NN
276,जनजाति,NN
276,को,PKO
276,परम्पराअनुसार,NN
276,लामागुरू,NN
276,हरू,HRU
276,बाट,POP
276,मंगलाचरण,NN
276,पाठ,NN
276,को,PKO
276,बीच,NN
276,मा,POP
276,विश्व,NN
276,आदिवासी,NN
276,अन्तर्राष्ट्रिय,JJ
276,वर्ष,NN
276,-,YM
276,१९९३,CD
276,",",YM
276,राष्ट्रिय,JJ
276,समिति,NN
276,",",YM
276,नेपाल,NNP
276,का,PKO
276,अध्यक्ष,NN
