sentence,word,pos
78, र,CC
78, प्रस्तोता,NN
78,हरू,HRU
78, च्याम्बर,NN
78, सङ्गीत,NN
78, कन्सर्ट,NN
78,हरू,HRU
78, कठिन,JJ
78, व्यापार,NN
78, भएको,VBKO
78, दाबी,NN
78, गर्छन्,VBF
78," ,",YM
78, तर,CC
78, यदि,CS
78, सङ्गीत,NN
78, खतरनाक,JJ
78, तत्व,NN
78,हरू,HRU
78,बाट,POP
78,  मुक्त,JJ
78, छैन,VBX
78," ,",YM
78, चपाउन,VBI
78, सकिने,VBNE
78, गाँस,NN
78,को,PKO
78, आकार,NN
78,मा,POP
78, पस्किइँदैन,VBF
78, र,CC
78, दृश्य,JJ
78, सामग्री,NN
78,हरू,HRU
78, राखिएको,VBKO
78, छैन,VBX
78, भने,VBNE
78, दर्शक,NN
78,हरू,HRU
78,ले,PLE
78, त्यस,DUM
78,बाट,POP
78,  साँच्‍चिकै,RBO
78, आनन्द,NN
78, लिन,VBI
78, सक्छन्,VBF
78, ?,YF
78,  अर्को,DUM
78, के,QW
78, छ,VBX
78, ?,YF
79,शोस्टाकोभिच,NNP
79, क्वार्टेट,NNP
79,को,PKO
79, वर्णन,NN
79, गर्ने,VBNE
79, दृश्य,NN
79,हरू,HRU
79, ?,YF
80,उच्चस्तर,NN
80,को,PKO
80, प्रस्तुति,NN
80," ,",YM
80,  श्री,NN
80, डग्लस,NNP
80,को,PKO
80, सिर्जनात्मक,JJ
80, प्रतिभा,NN
80," ,",YM
80, र,CC
80, आफ्ना,PPR
80, छनोट,NN
80,हरू,HRU
80, चयन,NN
80, गर्ने,VBNE
80, श्री,NN
80, स्टोल्जमन,NNP
80,को,PKO
80, साँचो,JJ
80, इमान्दारिता,NN
80,को,PKO
80, कारण,NN
80,ले,PLE
80, यो,DUM
80, साँझ,NN
80, निश्चितै,RBO
80, रूप,NN
80,मा,POP
80,नरमाइलो,JJM
80, थिएन,VBX
80, ।,YF
80, तर,CC
80, यो,DUM
80, न,CS
80,  गहन,JJ
80, थियो,VBX
80, न,CS
80, स्थायी,JJ
80, :,YM
80, मात्र,RP
80, हल्का,JJ
80, मनोरञ्‍जन,NN
80, जुन,CS
80, ब्राह्म्स,NNP
80,को,PKO
80, सन्ध्या,NN
80,को,PKO
80, सट्टा,NN
80,मा,POP
80, भने,VBNE
80, थिएन,VBX
80, ।,YF
81,सुश्री,NN
81, वेलसन,NNP
81, न्युयोर्क,NNP
81, स्थित,JJ
81, स्वतन्त्र,JJ
81, लेखिका,VBKO
81, हुन्,VBF
81, ।,YF
81, राष्ट्रपति,NN
81,का,PKO
81, रूप,NN
81,मा,POP
81, रोनाल्ड,NNP
81, रेगन,NNP
81,को,PKO
81, एउटा,CL
81, विशेष,JJ
81, गुण,NN
81, के,QW
81, थियो,VBX
81, भने,VBNE
81, उहाँ,PP
81,ले,PLE
81, विभिन्न,JJ
81, अन्तरराष्ट्रिय,JJ
81, संस्था,NN
81,हरू,HRU
81,मा,POP
81,``,YQ
81, सहमति,NN
81, ‘‘,YQ
81, को,PKO
81, लागि,POP
81, व्यक्त,JJ
81, हुने,VBNE
81, दिखावा,JJ
81, भाषण,NN
81,लाई,PLAI
81, आफ्नो,PPR
81, समर्थन,NN
81, विरलै,JJ
81, दिनुभयो,VBX
81,।,YF
82,वास्तव,NN
82,मा,POP
82,",",YM
82, उहाँ,PP
82,ले,PLE
82, संयुक्त,JJ
82, राज्य,NN
82, अमेरिका,NNP
82,लाई,PLAI
82, विश्व,NN
82,को,PKO
82, सबै,JJ
82,भन्दा,VBO
82, भ्रष्ट,JJ
82, सङ्गठन,NN
82,हरू,HRU
82,मध्ये,POP
82,को,PKO
82, एक,CD
82, युनेस्को,NNP
82,बाट,POP
82,  स्वतन्त्र,JJ
82, बनाउनुभयो,VBX
82,।,YF
82, यो,DUM
82, संयुक्त,JJ
82, राष्ट्र,NN
82, संघ,NN
82,को,PKO
82, त्यो,DUM
82, समूह,NN
82, हो,VBX
82, जस,CS
82,ले,PLE
82, शिक्षा,NN
82,",",YM
82, विज्ञान,NN
82, र,CC
82, संस्कृति,NN
82,को,PKO
82, प्रवर्द्धन,NN
82, गर्ने,VBNE
82, आफ्नै,PPR
82, घोषणापत्र,NN
82,लाई,PLAI
82, बदनाम,NN
82, गर्यो,VBF
82, ।,YF
83,त्यसै,DUM
83, समय,NN
83,देखि,POP
83, बाँकी,NN
83, सदस्य,NN
83,हरू,HRU
83, संयुक्त,JJ
83, राज्य,NN
83, अमेरिका,NNP
83,लाई,PLAI
83, यो,DUM
83, डरलाग्दो,JJ
83, समूह,NN
83,मा,POP
83, पुनः,RBO
83, सङ्लग्न,NN
83, गर्न,VBI
83, बेचैन,JJ
83, रहेका,VBKO
83, छन्,VBX
83, ।,YF
84,अहिले,RBO
84, युनेस्को,NNP
84, समर्थक,NN
84,हरू,HRU
84, राष्ट्रपति,NN
84, बुस,NNP
84,लाई,PLAI
84, राष्ट्रपति,NN
84, रेगन,NNP
84,को,PKO
84, युनेस्को,NNP
84, छाड्ने,VBNE
84, निर्णय,NN
84, त्याग्न,VBI
84,का,PKO
84, लागि,POP
84, दबाव,NN
84, दिइरहेका,VBKO
84, छन्,VBX
84, ।,YF
85,तर,CC
85, हामी,PP
85, निकट,JJ
85, भविष्य,NN
85, र,CC
85, त्यस,DUM
85,भन्दा,VBO
85, पछि,POP
85,सम्म,POP
85, बाहिरै,NN
85, रहिरहनुपर्ने,VBNE
85, विभिन्न,JJ
85, कारण,NN
85,हरू,HRU
85, विचार,NN
85, गर्न,VBI
85, सक्दछौँ,VBF
85, ।,YF
85, बेलायत,NNP
85, र,CC
85, सिङ्गापुर,NN
85, सँग,POP
85,सँगै,POP
85, संयुक्त,JJ
85, राज्य,NN
85, अमेरिका,NNP
85,ले,PLE
85, यस,DUM
85,को,PKO
85, पश्चिम,NN
85, विरोधी,JJ
85, विचारधारा,NN
85," ,",YM
85, आर्थिक,JJ
85, भ्रष्टाचार,NN
85, र,CC
85, उपल्लो,JJ
85, तह,NN
85,को,PKO
85, नेतृत्व,NN
85, आफ्नो,PPR
85, हात,NN
85,बाट,POP
85,  गुमे,VBO
85,पछि,POP
85, संस्था,NN
85, त्याग,NN
85, गर्यो,VBF
85, ।,YF
86,संस्था,NN
86,का,PKO
86, निर्देशक,NN
86, एमाडु-मह्टार,NNP
86, म्बाऊ,NNP
86,को,PKO
86, व्यक्तिगत,JJ
86, हास्यास्पद,NN
86, गतिबिधि,NN
86,हरू,HRU
86,ले,PLE
86, बढी,JJ
86, ध्यानाकर्षण,NN
86, गर्यो,VBF
86," ,",YM
86, जस्तै,RBO
86, जब,CS
86, उहाँ,PP
86,का,PKO
86, माथिल्ला,JJM
86, तह,NN
86,का,PKO
86, धेरै,JJ
86, सहयोगी,NN
86,हरू,HRU
86, केजिबि,NNP
86,ले,PLE
86, खटाएका,VBKO
86, व्यक्ति,NN
86,का,PKO
86, रूप,NN
86,मा,POP
86, पर्दाफास,NN
86, भयो,VBX
86,र फ्रान्स,NNP
86,बाट,POP
86,  निष्कासन,NN
86, गरियो,VBF
86, र,CC
86, जब,CS
86, कङ्ग्रेस,NNP
86,ले,PLE
86, संयुक्त,JJ
86, राज्य,NN
86, अमेरिकी,JJ
86, कोष,NN
86, अनुगमन,NN
86, गर्न,VBI
86,लाई,PLAI
86, लेखापाल,NN
86, पठाउनु,VBI
86,अघि,POP
86, कार्यालय,NN
86,मा,POP
86, रहस्यमय,JJ
86, आगो,NN
86, लगाइयो,VBF
86, ।,YF
87,श्री,NN
87, म्बाऊ,NNP
87, एक,CD
87, आखिरी,JJ
87, उदाहरण,NN
87, हुनुहुन्थ्यो,VBF
87," ,",YM
87, तर,CC
87, व्यक्तिगत,JJ
87, रूप,NN
87,मा,POP
87, ज्यादा,JJ
87, मिलनसार,JJ
87, स्पेनी,JJ
87, जिवरसायनविद,NN
87, फेडेरि,NNP
87,को,PKO
87, मायोर,NNP
87,द्वारा,POP
87, भएको,VBKO
87, उहाँ,PP
87,को,PKO
87, प्रतिस्थापन,NN
87,ले,PLE
87, पनि,RP
87, सुधार,NN
87, कार्य,NN
87,को,PKO
87, उपलब्धि,NN
87,मा,POP
87, नगन्य,JJ
87, सफलता,NN
87, प्राप्त,JJ
87, भयो,VBX
87,।,YF
88,``,YQ
88, नयाँ,JJ
88, अन्तरराष्ट्रिय,JJ
88, आर्थिक,JJ
88, व्यवस्था,NN
88," ,",YM
88, ‘‘,YQ
88, जस,CS
88,को,PKO
88, अर्थ,NN
88, हुन्छ,VBF
88, अरू,DUM
88, कसै,QW
88,को,PKO
88, राज्यकेन्द्रीयतावाद,NN
88,को,PKO
88, मूल्य,NN
88, चुकाउन,VBI
88,को,PKO
88, लागि,POP
88, पश्चिम,NN
88,बाट,POP
88,  पुनर्वितरणवाद,NN
88," ,",YM
88, लगायत,POP
88,का,PKO
88, कैयौँ,RBO
88, वाहियात,JJ
88, परियोजना,NN
88,हरू,HRU
88, जारी,JJ
88, छन्,VBX
88, ।,YF
89,ओर्वेल,NNP
89,को,PKO
89, ``,YQ
89, नयाँ,JJ
89, विश्वब्यापी,JJ
89, सूचना,NN
89, व्यवस्था,NN
89, ‘‘,YQ
89, ले,PLE
89, सरकारी,JJ
89, अधिकारी,NN
89,लाई,PLAI
89, प्रेसविरुद्ध,NN
89, अधिकार,NN
89, दिन्छ,VBF
89, ;,YM
89, पत्रकार,NN
89,लाई,PLAI
89, आफ्नो,PPR
89, सरकार,NN
89,को,PKO
89, दास,NN
89, बन्न,VBI
89, बाध्य,JJ
89, पारिन्छ,VBF
89," ,",YM
89, जस,CS
89,मा,POP
89,इजाजत,NN
89, दिने,VBNE
89, र,CC
89, नियन्त्रण,NN
89, गर्ने,VBNE
89, शक्ति,NN
89, र,CC
89," ,",YM
89, यथार्थ,JJ
89,मा,POP
89,",",YM
89, ``,YQ
89, गलत,JJ
89, ‘‘,YQ
89, विचार,NN
89,हरू,HRU
89,को,PKO
89, मुद्रण,NN
89,मा,POP
89, रोक,NN
89, लगाउने,VBNE
89, कर्तव्य,NN
89,हरू,HRU
89, पर्दछ,VBF
89, ।,YF
90,युनेस्को,NNP
90,ले,PLE
90, कुनै,DUM
90, किसिम,NN
90,ले,PLE
90, संयुक्त,JJ
90, राष्ट्र,NN
90, संघ,NN
90,को,PKO
90, व्यक्तिगत,JJ
90, अधिकार,NN
90, र,CC
90, स्वतन्त्रता,NN
90,को,PKO
90, आधारभूत,JJ
90, आदर्श,NN
90,लाई,PLAI
90, ``,YQ
90, जनता,NN
90,को,PKO
90, अधिकार,NN
90, ‘‘,YQ
90, को,PKO
90, रूप,NN
90,मा,POP
90, रूपान्तरण,NN
90, गर्यो,VBF
90, ।,YF
91,``,YQ
91, निःशस्त्रीकरण,NN
91,को,PKO
91, समर्थन,NN
91,मा,POP
91, वैज्ञानिक,NN
91,हरू,HRU
91,को,PKO
91, नैतिक,JJ
91, उत्तरदायित्व,NN
91, ‘‘,YQ
91, र,CC
91, ``,YQ
91, अन्तरराष्ट्रिय,JJ
91, कम्पनी,NN
91,का,PKO
91, क्रियाकलाप,NN
91,हरू,HRU
91,को,PKO
91, प्रभाव,NN
91, ‘‘,YQ
91, जस्ता,JJM
91, विषय,NN
91,मा,POP
91, विचार,NN
91, विमर्श,NN
91, गर्न,VBI
91, दशौँ,OD
91, लाख,CD
91, डलर,NNP
91, खर्च,NN
91, लाग्ने,VBNE
91, सम्मेलन,NN
91,हरू,HRU
91, सम्पन्न,JJ
91, गरिए,VBF
91, ।,YF
92,संस्था,NN
92, आफ्नो,PPR
92, स्थापनाकालिन,JJ
92, मुख्य,JJ
92, सिद्धान्त,NN
92,हरू,HRU
92,बाट,POP
92,  यति,RBO
92, विमुख,VBO
92, भइसकेको,VBKO
92, छ,VBX
92, कि,CS
92, अहिले,RBO
92, सोभियत,NNP
92,हरू,HRU
92, समेत,POP
92, आफू,PPR
92,सँग,POP
92,  त्यस्तो,JJM
92, मित्रवत,JJ
92, रहेको,VBKO
92, संस्था,NN
92,को,PKO
92, बारे,POP
92,मा,POP
92, जान्न,VBI
92, इच्छुक,JJ
92, भएका,VBKO
92, छन्,VBX
92, ।,YF
93,ग्लास्नोस्त,NNP
93, आंशिक,JJ
93, रूप,NN
93,ले,PLE
93, उत्तरदायी,JJ
93, हुनसक्छ,VBF
93," ,",YM
93, तर,CC
93, सोभियत,NNP
93, विदेश,JJ
93, मन्त्री,NN
93, एडवार्ड,NNP
93, सेभार्डनाड्जे,NNP
93,ले,PLE
93, गत,JJ
93, वर्ष,NN
93, ``,YQ
93, अतिरञ्जित,JJ
93, वैचारिक,JJ
93, दृष्टिकोण,NN
93,ले,PLE
93, युनेस्को,NNP
93,को,PKO
93, जन्मजात,JJ
93, सहिष्णुता,NN
93,लाई,PLAI
93, उपेक्षा,NN
93, गरेको,VBKO
93, छ,VBX
93, ‘‘,YQ
93, भन्ने,VBNE
93, स्वीकार,NN
93, गर्नुभयो,VBX
93,।,YF
94,युनेस्को,NNP
94, अहिले,RBO
94, आगामी,JJ
94, परियोजना,NN
94,हरू,HRU
94,को,PKO
94, रूपरेखा,NN
94, कोर्न,VBI
94, पेरिस,NNP
94,मा,POP
94, द्विवार्षिक,JJ
94, बैठक,NN
94, सञ्चालन,NN
94, गरिरहेको,VBKO
94, छ,VBX
94, ।,YF
95,श्री,NN
95, मायोर,NNP
95,को,PKO
95, ``,YQ
95, प्रेस,NN
95, स्वतन्त्रता,NN
95, ‘‘,YQ
95, को,PKO
95, प्रसङ्ग,NN
95, अपरिमार्जित,JJ
95, रहिरहन्छ,VBF
95, भन्ने,VBNE
95, आशा,NN
95, असफल,JJ
95, भएको,VBKO
95, देखिन्छ,VBF
95, ;,YM
95, हाल,NN
95,को,PKO
95, नारा,NN
95, ``,YQ
95, अनुचित,JJ
95, दखल,NN
95,बाट,POP
95,  अलग,JJ
95, रहन,VBI
95, जनसाधारण,NN
95, र,CC
95, आमसञ्चार,NN
95,लाई,PLAI
95, शिक्षा,NN
95, ‘‘,YQ
95, हो,VBX
95, ।,YF
96,उहाँ,PP
96,ले,PLE
96, म्बाऊ,NNP
96, मन्डली,NNP
96,लाई,PLAI
96, वदल्न,VBI
96, सक्नुभएको,VBKO
96, छैन,VBX
96, ।,YF
96, शैक्षिक,JJ
96, कार्यक्रम,NN
96,को,PKO
96, जिम्मा,NN
96,मा,POP
96, सोभियत,NNP
96,हरू,HRU
96, रहेका,VBKO
96, छन्,VBX
96," ,",YM
96, मृत्युदण्ड,NN
96,को,PKO
96, लागि,POP
96, अफ्रिकी,JJ
96, सैनिक,JJ
96, अदालत,NN
96,का,PKO
96, पूर्व,JJ
96, प्रमुख,JJ
96, संस्कृति,NN
96,को,PKO
96, जिम्मा,NN
96,मा,POP
96, छन्,VBX
96," ,",YM
96, निर्वासन,NN
96,मा,POP
96, रहेका,VBKO
96, एक,CD
96, कट्टर,JJ
96, पोलिस,JJ
96, कम्युनिस्ट,NN
96, मानवअधिकार,NN
96, र,CC
96, शान्ति,NN
96, विभाग,NN
96,को,PKO
96, निर्दशन,NN
96, गर्छन्,VBF
96, ।,YF
97,संस्था,NN
97,का,PKO
97, २७५०,CD
97, कर्मचारी,NN
97, सदस्य,NN
97,हरू,HRU
97,मध्ये,POP
97, २३०,CD
97, जना,CL
97, मात्र,RP
97, साक्षरता,NN
97, र,CC
97, सामुद्रिक,JJ
97, अनुसन्धान,NN
97, जस्ता,JJM
97, वास्तविक,JJ
97, परियोजना,NN
97,मा,POP
97, क्रियाशील,JJ
97, क्षेत्र,NN
97,मा,POP
97,छन्,VBX
97, ।,YF
98,कुनै,DUM
98, समय,NN
98, बजेट,NN
98,को,PKO
98, २५,CD
98, %,SYM
98, भाग,NN
98, योगदान,NN
98, गर्ने,VBI
98, संयुक्त,JJ
98, राज्य,NN
98, अमेरिका,NNP
98,को,PKO
98, स्थिति,NN
98,मा,POP
98, कुनै,DUM
98, परिवर्तन,NN
98, भएको,VBKO
98, छैन,VBX
98, ।,YF
98, अन्तरराष्ट्रिय,JJ
98, सङ्गठन,NN
98,हरू,HRU
98,का,PKO
98, लागि,POP
98, सहायक,JJ
98, मन्त्री,NN
98, जोन,NNP
98, बोल्टन,NNP
98,ले,PLE
98, कङ्ग्रेस,NN
98,लाई,PLAI
98, अटुट,JJ
98, ``,YQ
98, राज्यकेन्द्रीत,JJ
98," ,",YM
98, नियन्त्रणमुखी,JJ
98," ,",YM
98, अप्रजातान्त्रिक,JJ
98, ‘‘,YQ
98, कार्यक्रम,NN
98,हरू,HRU
98,ले,PLE
98, निकट,JJ
98, भविष्य,NN
98,मै,POP
98, पुनर्प्रवेश,NN
98,लाई,PLAI
98, ``,YQ
98, एकदमै,RBO
98, असम्भव,JJ
98, ‘‘,YQ
98, बनाएको,VBKO
98, बताउनुभयो,VBX
98,।,YF
99,यस,DUM
99,ले,PLE
99, युनेस्को,NNP
99, प्रतिनिधि,NN
99,हरू,HRU
99,लाई,PLAI
99, त्यस्तो,JJM
99, चिन्तित,JJ
99, बनाएको,VBKO
99, छैन,VBX
99," ,",YM
99, जो,CS
99, अघिल्लो,JJM
99, साता,NN
99, संस्था,NN
99,ले,PLE
99, कुनै,DUM
99, प्रकार,NN
99,ले,PLE
99, स्मामित्व,NN
99, प्राप्त,JJ
99, गरेको,VBKO
99, १९औँ,OD
99, शताब्दी,NN
99,को,PKO
99, फ्रान्सेली,JJ
99, आकर्षक,JJ
99, दुर्ग,NN
99, बिक्री,NN
99, गरेर,VBO
99, कोष,NN
99, खडा,JJ
99, गर्ने,VBNE
99, कुरा,NN
99,मा,POP
99, सहमत,JJ
99, हुन,VBI
99, समेत,POP
99, सकेनन्,VBF
99, ।,YF
100,पश्‍चिम,JJ
100, जर्मनी,NNP
100, लगायत,POP
100,का,PKO
100, अन्य,DUM
100, देश,NN
100,हरू,HRU
100,लाई,PLAI
100, अविच्छिन्न,JJ
100, सदस्यता,NN
100,लाई,PLAI
100, उपयुक्त,JJ
100, सावित,JJ
100, गर्न,VBI
100, धेरै,RBO
100, गाह्रो,JJ
100, परिरहेको,VBKO
100, हुन,VBI
100, सक्छ,VBF
100, ।,YF
101,हामी,PP
101, युनेस्को,NNP
101, बिरूद्ध,JJ
101, यस,DUM
101,को,PKO
101, सुधार,NN
101,को,PKO
101, स्वाभाविक,JJ
101, असफलता,JJ
101,भन्दा,VBO
101, पनि,RP
101, बलियो,JJM
101, तर्क,NN
101, देख्छौँ,VBF
101, ।,YF
102,यो,DUM
102, पूर्वी,JJ
102, युरोप,NNP
102, र,CC
102, तियाननमेन,NNP
102, चोक,NN
102,मा,POP
102, विस्तार,NN
102, भएको,VBKO
102, रेगन,NNP
102, क्रान्ति,NN
102,ले,PLE
102, अन्तरराष्ट्रिय,JJ
102, कर्मचारी,NN
102, वा,CC
102, सरकारी,JJ
102, अधिकारी,NN
102,द्वारा,POP
102, रोक्न,VBI
102, नसकेको,VBNE
102, विचार,NN
102, शक्ति,NN
102,लाई,PLAI
102, पुष्टि,NN
102, गर्दछ,VBF
102, भन्ने,VBNE
102, हो,VBX
102, ।,YF
103,खुल्ला,JJ
103, बजार,NN
103,",",YM
103, मुक्त,JJ
103, दिमाग,NN
103, र,CC
103, स्वतन्त्र,JJ
103, चुनाव,NN
103,मा,POP
103, रहेको,VBKO
103, आकर्षण,NN
103, यथार्थ,NN
103,मा,POP
103, अधिकांशतः,RBO
103, यी,DUM
103, सिद्धान्त,NN
103,हरू,HRU
103, आफ्नै,PPR
103, देश,NN
103,मा,POP
103,लागू,NN
103, गर्न,VBI
103, डराउने,VBNE
103, सरकार,NN
103,हरू,HRU
103,बाट,POP
103,  निर्मित,JJ
103, संयुक्त,JJ
103, राष्ट्र,NN
103, सङ्‌घ,NN
103,का,PKO
103, सङ्गठन,NN
103,हरू,HRU
103,मार्फत्,POP
103, प्रदान,NN
103, गर्दा,VBO
103, धमिलिएका,VBKO
103, मात्र,RP
103, छन्,VBX
103, ।,YF
104,संयुक्त,JJ
104, राष्ट्र,NN
104, सङ्‍घ,NN
104,का,PKO
104, बेबलिस्ट,NN
104,हरू,HRU
104, अलमल्याउने,VBNE
104, काम,NN
104,मा,POP
104, दक्ष,JJ
104, छन्,VBX
104, ।,YF
104, प्रायशः,RBO
104, यस,DUM
104,का,PKO
104, आफ्नै,PPR
104, उद्देश्य,NN
104,हरू,HRU
104, हुन,VBI
104, सक्दछन्,VBF
104," ,",YM
104, तर,CC
104, स्वतन्त्रता,NN
104, र,CC
104, न्याय,NN
104,का,PKO
104, पश्‍चिमी,JJ
104, अवधारणा,NN
104,को,PKO
104, महत्व,NN
104, र,CC
104, आकर्षण,NN
104,लाई,PLAI
104, धुमिल्याउनु,VBI
104,को,PKO
104, कुनै,DUM
104, कारण,NN
104, छैन,VBX
104, ।,YF
105,हामी,PP
105, युनेस्को,NNP
105,बाट,POP
105,  बाहिरै,NN
105, रहनु,VBI
105,मा,POP
105, प्रशस्तै,JJ
105, कारण,NN
105,हरू,HRU
105, पाउँछौँ,VBF
105," ,",YM
105, पुनर्प्रवेश,NN
105,मा,POP
105,केही,DUM
105, पनि,RP
105, देख्दैनौँ,VBF
105, ।,YF
105, बेल्जियम,NNP
105,को,PKO
105, वनस्पति,NN
105, अनुवांशिक,JJ
105, प्रणाली,NN
105, एन.भि.,FB
105, का,PKO
105, अनुसन्धाता,NN
105,हरू,HRU
105,ले,PLE
105, केही,DUM
105, महत्वपूर्ण,JJ
105, बालि,NN
105,को,PKO
105, लागि,POP
105, उन्नत,JJ
105, जात,NN
105,का,PKO
105, बिरुवा,NN
105, विकास,NN
105, गर्ने,VBNE
105, अनुवांशिक,JJ
105, इन्जिनियरिङ,JJ
105, प्रविधि,NN
105, विकास,NN
105, गरेको,VBKO
105, बताए,VBF
105, ।,YF
106,अनुसन्धाता,NN
106,हरू,HRU
106,ले,PLE
106, पराग,NN
106, उत्पादन,NN
106,लाई,PLAI
106, रोक्ने,VBNE
106, वनस्पति,NN
106,को,PKO
106, जीन,NN
106,लाई,PLAI
106, अलग्याएको,VBKO
106, बताए,VBF
106, ।,YF
107,यो,DUM
107, जिन,NN
107,ले,PLE
107, यस,DUM
107, प्रकार,NN
107, बिरुवा,NN
107,लाई,PLAI
107, स्वयम्,PPR
107, गर्भाधान,NN
107, हुन,VBI
107,बाट,POP
107,  रोक्न,VBI
107, सक्दछ,VBF
107, ।,YF
107, यस्ता,DM
107, भाले,JJ
107, जिवाणुरहित,JJ
107, भनिने,VBNE
107, बिरुवा,NN
107,हरू,HRU
107, त्यस,DUM
107,पछि,POP
107, अर्कै,DUM
107, नश्ल,NN
107,को,PKO
107, बिरुवा,NN
107,को,PKO
107, पराग,NN
107,मार्फत,POP
107, गर्भाधान,NN
107, गर्न,VBI
107, सकिन्छ,VBF
107," ,",YM
107, यसरी,RBM
107, उन्नत,JJ
107, बीउ,NN
107, उत्पादन,NN
107, हुन्छ,VBF
107, ।,YF
108,वनस्पति,NN
108,को,PKO
108, नयाँ,JJ
108, वंश,NN
108, आजभोलि,RBO
108, उन्नत,JJ
108, जात,NN
108,का,PKO
108, मकै,NN
108,मा,POP
108, देखिने,VBNE
108, जस्तै,RBO
108, ``,YQ
108, उन्नत,JJ
108, ताकत,NN
108, ‘‘,YQ
108, भनेर,VBO
108, जानिने,VBNE
108, फल्ने-फुल्ने,VBNE
108, उच्‍च-उत्पादन,NN
108, गुण,NN
108,ले,PLE
108, युक्त,JJ
108, हुन्छ,VBF
108, ।,YF
109,संयुक्त,JJ
109, राज्य,NN
109, अमेरिका,NNP
109,मा,POP
109, कपास,NN
109,को,PKO
109, बिउ,NN
109, उत्पादन,NN
109, गर्ने,VBNE
109, ठूला,JJM
109, कम्पनी,NN
109,मध्ये,POP
109,को,PKO
109, एक,CD
109, साउथवाइड,JJ
109, इन्कर्पोरेटिड,NN
109,को,PKO
109, एउटा,CL
109, सहायोगी,JJ
109, संस्था,NN
109, डेल्टा,NN
109, एन्ड,CC
109, पाइन,NN
109, ल्यान्ड,NN
109, कम्पनी,NN
109,का,PKO
109, अध्यक्ष,NN
109, मुरे,NNP
109, रबिन्सन,NNP
109,ले,PLE
109, ``,YQ
109, यो,DUM
109, विकास,NN
109,ले,PLE
109, कृषि,NN
109, उत्पादन,NN
109, खास,JJ
109, गरेर,VBO
109, कपास,NN
109,मा,POP
109, नाटकीय,JJ
109, प्रभाव,NN
109, पार्न,VBI
109, सक्‍छ,VBF
109, ‘‘,YQ
109, भनेर,VBO
109, बताउनुभयो,VBX
109,।,YF
110,पराग,NN
110, उत्पादन,NN
110, गर्ने,VBNE
110, भाले,JJ
110, अङ्ग,NN
110,को,PKO
110, बन्ध्याकरण,NN
110, व्यापारिक,JJ
110, स्तर,NN
110,मा,POP
110, मकै,NN
110, र,CC
110, जुनेलो,NN
110, खाद्यान्न,NN
110,मा,POP
110, मात्र सफल,JJ
110, भएको,VBKO
110, छ,VBX
110, ।,YF
111,यसो,RBO
111, किनभने,CS
111, मकै,NN
111,को,PKO
111, बिरुवा,NN
111,मा,POP
111, भाले,JJ
111, अङ्ग,NN
111, धानचमरा,NN
111, र,CC
111, पोथी,JJ
111, अङ्ग,NN
111, घोगा,NN
111, केही,DUM
111, दुरी,NN
111, पर,RBO
111, रहेका,VBKO
111, हुन्छन्,VBF
111, ।,YF
112,श्रम-केन्द्रित,JJ
112, प्रक्रिया,NN
112,बाट,POP
112,  बीउ,NN
112, उत्पादक,NN
112, कम्पनी,NN
112,हरू,HRU
112, प्रत्येक,JJ
112, बिरुवा,NN
112,को,PKO
112, धानचमरा,NN
112, काटेर,VBO
112, यस,DUM
112,लाई,PLAI
112, भाले,JJ
112, जिवाणुरहित,JJ
112, बनाउँदछन्,VBF
112, ।,YF
113,तिनी,PP
113,हरू,HRU
113, भाले,JJ
113, जिवाणुयुक्त,JJ
113, बिरुवा,NN
113,हरू,HRU
113,को,PKO
113, पङ्‍क्ति,NN
113, नजिकै,POP
113, रोप्दछन्,VBF
113," ,",YM
113, जस,CS
113,ले,PLE
113, त्यस,DUM
113,पछि,POP
113, भाले,JJ
113, जिवाणुरहित,JJ
113, बिरुवा,NN
113,हरू,HRU
113,मा,POP
113, परागसेचन,NN
113, गर्दछ,VBF
113, ।,YF
114,यो,DUM
114, यान्त्रिक,JJ
114, विधि,NN
114, प्रयोग,NN
114, गरेर,JJ
114, उत्पादन,NN
114, गरिएको,VBKO
114, पहिलो,JJM
114, उन्नत,JJ
114, जात,NN
114,को,PKO
114, मकै,NN
114,को,PKO
114, बीउ,NN
114, १९३०,CD
114, को,PKO
114, दशक,NN
114,मा,POP
114, प्रयोग,NN
114,मा,POP
114, ल्याइएको,VBKO
114, थियो,VBX
114, र,CC
114, यस,DUM
114,ले,PLE
114, प्राकृतिक,JJ
114, रूप,NN
114,मा,POP
114, परागसेचन,NN
114, हुने,VBNE
114, बिरुवा,NN
114,ले,PLE
114, भन्दा,VBO
114, २०,CD
114, %,SYM
114, बढी,JJ
114, मकै,NN
114, उत्पादन,NN
114, गरेको,VBKO
114, थियो,VBX
114, ।,YF
115,अहिले,RBO
115, संयुक्त,JJ
115, राज्य,NN
115, अमेरिका,NNP
115,को,PKO
115, मकै,NN
115, बाली,NN
115,को,PKO
115, ठूलो,JJM
115, हिस्सा,NN
115, बीउ,NN
115, उत्पादक,JJ
115, कम्पनी,NN
115,हरू,HRU
115,बाट,POP
115,  उत्पादित,JJ
115, उन्नत,JJ
115, बीउ,NN
115,बाट,POP
115,  खेती,NN
115, गरिन्छ,VBF
115, ।,YF
116,अन्य,DUM
116, बाली,NN
116,हरू,HRU
116, जस्तै,RBO
116, कपास,NN
116," ,",YM
116, भटमास,NN
116, र,CC
116, धान,NN
116,मा,POP
